Line:,1,Full Line:,"arma virumque cano, Troiae qui primus ab oris",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,Luc,tan,tes,ven,tos,tem,pes,ta,tes,que,so,no,ras,,,,
Length:,-,-,-,-,-,-,-,-,-,u,u,-,X,,,,
,,,,,,,,,,,,,,,,,
Line:,54,Full Line:,imperio premit ac vinclis et carcere frenat.,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,im,pe,ri,o,pre,mit,ac,vin,clis,et,car,ce,re,fre,nat,,
Length:,-,u,u,-,u,u,-,-,-,-,-,u,u,-,X,,
,,,,,,,,,,,,,,,,,
Line:,55,Full Line:,illi indignantes magno cum murmure montis ,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,il,li-in,dig,nan,tes,mag,no,cum,mur,mu,re,mon,tis,,,,
Length:,-,-,-,-,-,-,-,-,-,u,u,-,x,,,,
,,,,,,,,,,,,,,,,,
Line:,56,Full Line:,circum claustra fremunt; celsa sedet Aeolus arce,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,cir,cum,claus,tra,fre,munt,cel,sa,se,det,Ae,o,lus,ar,ce,,
Length:,-,-,-,u,u,-,-,-,u,u,-,u,u,-,X,,
,,,,,,,,,,,,,,,,,
Line:,57,Full Line:,"sceptra tenens, mollitque animos et temperat iras.",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,scep,tra,te,nens,mol,lit,que-a,ni,mos,et,tem,pe,rat,i,ras,,
Length:,-,u,u,-,-,-,u,u,-,-,-,u,u,-,X,,
,,,,,,,,,,,,,,,,,
Line:,58,Full Line:,"ni faciat, maria ac terras caelumque profundum",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,ni,fa,ci,at,ma,ri,a-ac,ter,ras,cae,lum,que,pro,fun,dum,,
Length:,-,u,u,-,u,u,-,-,-,-,-,u,u,-,X,,
,,,,,,,,,,,,,,,,,
Line:,59,Full Line:,quippe ferant rapidi secum verrantque per auras.,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,quip,pe,fe,rant,ra,pi,di,se,cum,ver,rant,que,per,aur,as,,
Length:,-,u,u,-,u,u,-,-,-,-,-,u,u,-,X,,
,,,,,,,,,,,,,,,,,
Line:,60,Full Line:,"sed pater omnipotens speluncis abdidit atris,",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,sed,pa,ter,om,ni,po,tens,spe,lun,cis,ab,di,dit,a,tris,,
Length:,-,u,u,-,u,u,-,-,-,-,-,u,u,-,X,,
,,,,,,,,,,,,,,,,,
Line:,61,Full Line:,"hoc metuens, molemque et montis insuper altos",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,hoc,me,tu,ens,mo,lem,que-et,mon,tis,in,su,per,al,tos,,,
Length:,-,u,u,-,-,-,-,-,-,-,u,u,-,X,,,
,,,,,,,,,,,,,,,,,
Line:,62,Full Line:,"imposuit, regemque dedit, qui foedere certo",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,im,po,su,it,re,gem,que,de,dit,qui,foe,de,re,cer,to,,
Length:,-,u,u,-,-,-,u,u,-,-,-,u,u,-,X,,
,,,,,,,,,,,,,,,,,
Line:,63,Full Line:,et premere et laxas sciret dare iussus habenas.,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,et,pre,me,re-et,lax,as,sci,ret,da,re,ius,sus,ha,be,nas,,
Length:,-,u,u,-,-,-,-,-,u,u,-,u,u,-,X,,
,,,,,,,,,,,,,,,,,
Line:,64,Full Line:,ad quem tum Iuno supplex his vocibus usa est: ,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,ad,quem,tum,Iu,no,sup,plex,his,vo,ci,bus,u,sa-est,,,,
Length:,-,-,-,-,-,-,-,-,-,u,u,-,x,,,,
,,,,,,,,,,,,,,,,,
Line:,65,Full Line:,"Aeole, namque tibi divum pater atque hominum rex    ",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,Ae,o,le,nam,que,ti,bi,di,vum,pa,ter,at,que-ho,mi,num,rex,
Length:,-,u,u,-,u,u,-,-,-,u,u,-,u,u,-,X,
,,,,,,,,,,,,,,,,,
Line:,66,Full Line:,"et mulcere dedit fluctus et tollere vento,",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,et,mul,ce,re,de,dit,fluc,tus,et,tol,le,re,ven,to,,,
Length:,-,-,-,u,u,-,-,-,-,-,u,u,-,X,,,
,,,,,,,,,,,,,,,,,
Line:,67,Full Line:,"gens inimica mihi Tyrrhenum navigat aequor,",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,gens,i,ni,mi,ca,mi,hi,Tyr,rhe,num,na,vi,gat,ae,quor,,
Length:,-,u,u,-,u,u,-,-,-,-,-,u,u,-,X,,
,,,,,,,,,,,,,,,,,
Line:,68,Full Line:,Ilium in Italiam portans victosque Penates:,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,i,li,um-in,I,ta,li,am,por,tans,vic,tos,que,Pe,na,tes,,
Length:,-,u,u,-,u,u,-,-,-,-,-,u,u,-,x,,
,,,,,,,,,,,,,,,,,
Line:,69,Full Line:,"incute vim ventis submersasque obrue puppes,",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,in,cu,te,vim,ven,tis,sub,mer,sas,que-ob,ru,e,pup,pes,,,
Length:,-,u,u,-,-,-,-,-,-,-,u,u,-,X,,,
,,,,,,,,,,,,,,,,,
Line:,70,Full Line:,aut age diversos et disiice corpora ponto.,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,aut,a,ge,di,ver,sos,et,dis,ii,ce,cor,po,ra,pon,to,,
Length:,-,u,u,-,-,-,-,-,u,u,-,u,u,-,X,,
,,,,,,,,,,,,,,,,,
Line:,71,Full Line:,"sunt mihi bis septem praestanti corpore nymphae,",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,sunt,mi,hi,bis,sep,tem,prae,stan,ti,cor,po,re,nym,phae,,,
Length:,-,u,u,-,-,-,-,-,-,-,u,u,-,X,,,
,,,,,,,,,,,,,,,,,
Line:,72,Full Line:,"quarum quae forma pulcherrima Deiopea,",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,Qua,rum,quae,for,ma,pul,cher,ri,ma,De,i,o,pe,a,,,
Length:,-,-,-,-,-,-,-,u,u,-,u,u,-,x,,,
,,,,,,,,,,,,,,,,,
Line:,73,Full Line:,"conubio iungam stabili propriamque dicabo,",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,co,nu,bi,o,iun,gam,sta,bi,li,pro,pri,am,que,di,ca,bo,
Length:,-,u,u,-,-,-,u,u,-,u,u,-,u,u,-,X,
,,,,,,,,,,,,,,,,,
Line:,74,Full Line:,omnis ut tecum meritis pro talibus annos,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,om,nis,ut,te,cum,me,ri,tis,pro,ta,li,bus,an,nos,,,
Length:,-,-,-,-,-,u,u,-,-,-,u,u,-,X,,,
,,,,,,,,,,,,,,,,,
Line:,75,Full Line:,"exigat, et pulchra faciat te prole parentem.'   ",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,ex,i,gat,et,pul,chra,fa,ci,at,te,pro,le,pa,ren,tem,,
Length:,-,u,u,-,-,-,u,u,-,-,-,u,u,-,X,,
,,,,,,,,,,,,,,,,,
Line:,76,Full Line:,"Aeolus haec contra: 'Tuus, O regina, quid optes",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,Ae,o,lus,haec,con,tra,Tu,us,O,re,gi,na,quid,op,tes,,
Length:,-,u,u,-,-,-,u,u,-,-,-,u,u,-,X,,
,,,,,,,,,,,,,,,,,
Line:,77,Full Line:,explorare labor; mihi iussa capessere fas est.,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,ex,plo,ra,re,la,bor,mi,hi,ius,sa,ca,pes,se,re,fas,est,
Length:,-,-,-,u,u,-,u,u,-,u,u,-,u,u,-,X,
,,,,,,,,,,,,,,,,,
Line:,78,Full Line:,"tu mihi, quodcumque hoc regni, tu sceptra Iovemque",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,tu,mi,hi,quod,cum,que-hoc,reg,ni,tu,scep,tra,io,vem,que,,,
Length:,-,u,u,-,-,-,-,-,-,-,-,u,u,X,,,
,,,,,,,,,,,,,,,,,
Line:,79,Full Line:,"concilias, tu das epulis accumbere divom,",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,con,ci,li,as,tu,das,e,pu,lis,ac,cum,be,re,div,om,,
Length:,-,u,u,-,-,-,u,u,-,-,-,u,u,-,X,,
,,,,,,,,,,,,,,,,,
Line:,80,Full Line:,nimborumque facis tempestatumque potentem.' ,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,nim,bo,rum,que,fa,cis,tem,pes,ta,tum,que,po,ten,tem,,,
Length:,-,-,-,u,u,-,-,-,-,-,u,u,-,X,,,
,,,,,,,,,,,,,,,,,
Line:,81,Full Line:,"haec ubi dicta, cavum conversa cuspide montem",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,haec,u,bi,dic,ta,ca,vum,con,ver,sa,cus,pi,de,mon,tem,,
Length:,-,u,u,-,u,u,-,-,-,-,-,u,u,-,X,,
,,,,,,,,,,,,,,,,,
Line:,82,Full Line:,"impulit in latus: ac venti, velut agmine facto,",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,im,pu,lit,in ,la,tus,ac,ven,ti,ve,lut,ag,mi,ne,fac,to,
Length:,-,u,u,-,u,u,-,-,-,u,u,-,u,u,-,X,
,,,,,,,,,,,,,,,,,
Line:,83,Full Line:,"qua data porta, ruunt et terras turbine perflant.",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,qua,da,ta,por,ta,ru,unt,et,ter,ras,tur,bi,ne,per,flant,,
Length:,-,u,u,-,u,u,-,-,-,-,-,u,u,-,X,,
,,,,,,,,,,,,,,,,,
Line:,84,Full Line:,"incubuere mari, totumque a sedibus imis",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,in,cu,bu,e,re,ma,ri,to,tum,que-a,se,di,bus,im,is,,
Length:,-,u,u,-,u,u,-,-,-,-,-,u,u,-,X,,
,,,,,,,,,,,,,,,,,
Line:,85,Full Line:,una Eurusque Notusque ruunt creberque procellis,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,un,a-Eu,rus,que,no,tus,que,ru,unt,cre,ber,que,pro,cel,lis,,
Length:,-,-,-,u,u,-,u,u,-,-,-,u,u,-,X,,
,,,,,,,,,,,,,,,,,
Line:,86,Full Line:,"Africus, et vastos volvunt ad litora fluctus.",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,A,fri,cus,et,vas,tos,vol,vunt,ad,li,to,ra,fluc,tus,,,
Length:,-,u,u,-,-,-,-,-,-,-,u,u,-,X,,,
,,,,,,,,,,,,,,,,,
Line:,87,Full Line:,insequitur clamorque virum stridorque rudentum.,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,in,se,qui,tur,cla,mor,que,vi,rum,stri,dor,que,ru,den,tum,,
Length:,-,u,u,-,-,-,u,u,-,-,-,u,u,-,X,,
,,,,,,,,,,,,,,,,,
Line:,88,Full Line:,eripiunt subito nubes caelumque diemque,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,e,ri,pi,unt,su,bi,to,nu,bes,cae,lum,que,di,em,que,,
Length:,-,u,u,-,u,u,-,-,-,-,-,u,u,-,X,,
,,,,,,,,,,,,,,,,,
Line:,89,Full Line:,Teucrorum ex oculis; ponto nox incubat atra,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,Teu,cro,rum-ex ,o,cu,lis,pon,to,nox,in,cu,bat,at,ra,,,
Length:,-,-,-,u,u,-,-,-,-,-,u,u,-,X,,,
,,,,,,,,,,,,,,,,,
Line:,90,Full Line:,"intonuere poli, et crebris micat ignibus aether,  ",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,in,to,nu,e,re,po,li-et,cre,bris,mi,cat,ig,ni,bus,ae,ther,
Length:,-,u,u,-,u,u,-,-,-,u,u,-,u,u,-,X,
,,,,,,,,,,,,,,,,,
Line:,91,Full Line:,praesentemque viris intentant omnia mortem. ,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,prae,sen,tem,que,vi,ris,in,ten,tant,om,ni,a,mor,tem,,,
Length:,-,-,-,u,u,-,-,-,-,-,u,u,-,X,,,
,,,,,,,,,,,,,,,,,
Line:,92,Full Line:,extemplo Aeneae solvuntur frigore membra:,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,ex,tem,plo-Ae,ne,ae,sol,vun,tur,fri,go,re,mem,bra,,,,
Length:,-,-,-,-,-,-,-,-,-,u,u,-,X,,,,
,,,,,,,,,,,,,,,,,
Line:,93,Full Line:,"ingemit, et duplices tendens ad sidera palmas",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,in,ge,mit,et,dup,li,ces,ten,dens,ad,si,de,ra,pal,mas,,
Length:,-,u,u,-,u,u,-,-,-,-,-,u,u,-,X,,
,,,,,,,,,,,,,,,,,
Line:,94,Full Line:,"talia voce refert: 'O terque quaterque beati,",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,ta,li,a,vo,ce,re,fert,O,ter,que,qua,ter,que,be,a,ti,
Length:,-,u,u,-,u,u,-,-,-,u,u,-,u,u,-,X,
,,,,,,,,,,,,,,,,,
Line:,95,Full Line:,quis ante ora patrum Troiae sub moenibus altis  ,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,quis,an,te-o,ra,pa,trum,Tro,iae,sub,moe,ni,bus,al,tis,,,
Length:,-,-,-,u,u,-,-,-,-,-,u,u,-,x,,,
,,,,,,,,,,,,,,,,,
Line:,96,Full Line:,contigit oppetere! O Danaum fortissime gentis,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,con,ti,git,op,pe,te,re-O,da,na,um,for,tis,sim,e,gen,tis,
Length:,-,u,u,-,u,u,-,u,u,-,-,-,u,u,-,X,
,,,,,,,,,,,,,,,,,
Line:,97,Full Line:,Tydide! Mene Iliacis occumbere campis,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,Ty,di,de,Me,ne-i,li,a,cis,oc,cum,ber,e,cam,pis,,,
Length:,-,-,-,-,-,u,u,-,-,-,u,u,-,X,,,
,,,,,,,,,,,,,,,,,
Line:,98,Full Line:,"non potuisse, tuaque animam hanc effundere dextra,",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,non,po,tu,is,se,tu,a,que-a,ni,mam-hanc,ef,fun,de,re,dex,tra,
Length:,-,u,u,-,u,u,-,u,u,-,-,-,u,u,-,X,
,,,,,,,,,,,,,,,,,
Line:,99,Full Line:,"saevus ubi Aeacidae telo iacet Hector, ubi ingens",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,sae,vus,u,bi-Ae,a,ci,dae,te,lo,ia,cet,Hec,tor,u,bi-in,gens,
Length:,-,u,u,-,u,u,-,-,-,u,u,-,u,u,-,X,
,,,,,,,,,,,,,,,,,
Line:,100,Full Line:,"Sarpedon, ubi tot Simois correpta sub undis               ",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,Sar,pe,don,u,bi,tot,Si,mo,is,cor,rep,ta,sub,un,dis,,
Length:,-,-,-,u,u,-,u,u,-,-,-,u,u,-,X,,
,,,,,,,,,,,,,,,,,
Line:,101,Full Line:,scuta virum galeasque et fortia corpora volvit?',,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,scu,ta,vi,rum,ga,le,as,que-et,for,ti,a,cor,po,ra,vol,vit,
Length:,-,u,u,-,u,u,-,-,-,u,u,-,u,u,-,X,
,,,,,,,,,,,,,,,,,
Line:,102,Full Line:,talia iactanti stridens Aquilone procella,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,ta,li,a,iac,tan,ti,stri,dens,A,qui,lo,ne,pro,cel,la,,
Length:,-,u,u,-,-,-,-,-,u,u,-,u,u,-,X,,
,,,,,,,,,,,,,,,,,
Line:,103,Full Line:,"velum adversa ferit, fluctusque ad sidera tollit.",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,Ve,lum-ad,ver,sa,fe,rit,fluc,tus,que-ad,si,de,ra,tol,lit,,,
Length:,-,-,-,u,u,-,-,-,-,-,u,u,-,X,,,
,,,,,,,,,,,,,,,,,
Line:,104,Full Line:,"franguntur remi; tum prora avertit, et undis",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,fran,gun,tur,re,mi,tum,pro,ra-a,ver,tit,et,un,dis,,,,
Length:,-,-,-,-,-,-,-,-,-,u,u,-,X,,,,
,,,,,,,,,,,,,,,,,
Line:,105,Full Line:,dat latus; insequitur cumulo praeruptus aquae mons.    ,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
